#{"t_start": 1582834890.839442, "env_id": "nailbot-v0"}
r,l,t
53.536733,11,3846.914472
44.430698,11,3848.001343
20.025707,11,3849.289213
20.0036,11,3850.710296
319.359706,11,3852.003742
39.250159,11,3853.273023
49.680153,11,3854.528887
42.343647,11,3855.77591
27.763603,11,3857.130011
41.859516,11,3858.434183
47.236143,11,3859.719515
38.081628,11,3861.033776
38.701485,11,3862.32656
40.056447,11,3863.668811
41.896328,11,3864.924258
35.40093,11,3866.071678
33.774771,11,3867.172977
38.214182,11,3868.30253
44.587898,11,3869.518067
38.179821,11,3870.839215
41.902783,11,3872.149816
34.602576,11,3873.482959
37.522938,11,3874.803241
158.076934,11,3876.097275
32.437291,11,3877.426179
24.283051,11,3878.714257
41.698317,11,3880.147306
33.227208,11,3881.352052
38.627282,11,3882.703197
42.056369,11,3883.935155
19.401962,11,3885.175121
36.149717,11,3886.35979
44.167736,11,3887.564862
43.488425,11,3888.820163
38.410646,11,3890.124611
42.975769,11,3891.401092
40.93595,11,3892.739147
39.064878,11,3894.08129
41.964541,11,3895.4046
54.921202,11,3896.831878
42.864088,11,3898.151989
41.071333,11,3899.495681
41.470341,11,3900.852239
237.194551,11,3902.162211
40.775966,11,3903.499865
43.542236,11,3904.706528
15.585823,11,3905.778556
45.168714,11,3906.857477
42.04899,11,3907.925002
17.933956,11,3909.081295
39.269265,11,3910.459324
18.561788,11,3911.755621
242.884643,11,3913.094504
49.028162,11,3914.374981
36.090507,11,3915.621469
43.235416,11,3916.827046
43.279257,11,3918.133868
40.372612,11,3919.308093
46.621113,11,3920.607654
53.254398,11,3921.761701
19.009923,11,3922.867168
37.985932,11,3923.990567
40.885828,11,3925.071902
34.215478,11,3926.260112
41.144525,11,3927.337496
36.264118,11,3928.351516
51.404228,11,3929.648243
35.668268,11,3930.927904
42.890545,11,3932.133219
40.902293,11,3933.411981
34.355176,11,3934.59163
40.653268,11,3935.784253
52.328523,11,3937.166584
48.841037,11,3938.674428
25.568085,11,3939.939782
40.838775,11,3941.216166
35.280175,11,3942.424138
46.149179,11,3943.666451
34.970124,11,3944.780479
43.108648,11,3946.030024
148.545949,11,3947.124961
41.49132,11,3948.381142
47.490229,11,3949.697381
31.358395,11,3950.943758
44.733289,11,3952.13402
37.001893,11,3953.436299
32.839097,11,3954.713598
30.117762,11,3955.908809
39.094368,11,3957.164984
41.707674,11,3958.397888
34.07479,11,3959.638858
43.974553,11,3960.870358
33.140514,11,3962.12686
38.204213,11,3963.254478
46.328339,11,3964.355374
23.397765,11,3965.390103
27.653925,11,3966.634194
33.351063,11,3967.906266
48.417893,11,3969.172782
39.412887,11,3970.425727
32.262198,11,3971.683813
35.623024,11,3972.899104
37.744814,11,3974.13653
41.9607,11,3975.370942
38.635011,11,3976.719807
41.883222,11,3977.954573
37.642162,11,3979.177277
40.041315,11,3980.450066
39.379529,11,3981.631402
51.008955,11,3982.893199
38.110455,11,3984.277006
37.394123,11,3985.239032
33.578383,11,3986.369893
40.710557,11,3987.404177
43.832813,11,3988.499326
41.254247,11,3989.744571
43.505602,11,3991.023067
43.58088,11,3992.323073
50.954078,11,3993.618524
35.65542,11,3994.982796
30.101313,11,3996.308158
31.386313,11,3997.579761
36.194489,11,3998.899739
43.177962,11,4000.186496
17.986663,11,4001.239116
45.792492,11,4002.443607
39.439509,11,4003.618598
33.244444,11,4004.829423
41.923117,11,4006.020838
41.154604,11,4007.270039
49.892896,11,4008.34697
39.97462,11,4009.487715
41.384746,11,4010.740698
43.595687,11,4012.025695
40.3214,11,4013.293179
40.483113,11,4014.506924
30.905205,11,4015.706038
42.297829,11,4016.990715
51.297761,11,4018.256837
41.182723,11,4019.501172
33.288068,11,4020.806849
148.4716,11,4022.060625
39.22761,11,4023.357571
42.051488,11,4024.629608
54.303391,11,4025.928687
42.864246,11,4027.057014
29.161264,11,4028.101933
43.323908,11,4029.349698
39.395693,11,4030.607116
34.139023,11,4031.868712
46.201844,11,4033.178939
44.374317,11,4034.409804
44.190771,11,4035.645799
55.024281,11,4036.996622
28.473357,11,4038.304046
140.440692,11,4039.592304
143.821041,11,4040.888418
34.896521,11,4042.091688
39.663389,11,4043.397779
41.847943,11,4044.728661
42.943835,11,4045.887928
32.779921,11,4046.894397
38.401821,11,4048.083457
39.033674,11,4049.27873
44.84786,11,4050.555869
68.314235,11,4051.855561
41.337999,11,4053.332204
45.594423,11,4054.527002
41.260201,11,4055.797733
43.90035,11,4057.046844
31.581711,11,4058.326977
48.039183,11,4059.642853
51.245638,11,4060.90959
45.797417,11,4062.220701
41.943384,11,4063.497263
27.970211,11,4064.668752
36.014335,11,4065.921558
31.558026,11,4067.152299
41.698226,11,4068.353795
45.965057,11,4069.501154
42.715251,11,4070.670258
51.901375,11,4072.017001
41.675446,11,4073.218771
42.063354,11,4074.43218
46.923837,11,4075.606864
46.177057,11,4076.77678
39.354483,11,4078.129179
30.410105,11,4079.40388
42.362913,11,4080.670098
39.878926,11,4082.064125
37.459513,11,4083.234972
41.656828,11,4084.460076
37.9673,11,4085.578964
45.361945,11,4086.696542
39.259353,11,4087.724076
39.631859,11,4088.777039
44.147236,11,4090.000206
43.881613,11,4091.257992
24.825371,11,4092.554327
41.291929,11,4093.843955
139.133039,11,4095.151959
37.553819,11,4096.423414
42.61346,11,4097.693547
10.95637,11,4098.961242
41.723952,11,4100.220958
48.088773,11,4101.42656
48.914644,11,4102.722388
39.098318,11,4103.818269
29.364768,11,4104.978955
39.884513,11,4106.033153
44.281298,11,4107.151357
43.591985,11,4108.459247
38.575351,11,4109.864529
45.815433,11,4111.118978
41.106018,11,4112.363024
41.86352,11,4113.622383
43.648004,11,4114.883406
29.194948,11,4116.110115
42.157692,11,4117.418746
27.682398,11,4118.682447
41.735637,11,4120.079826
43.544318,11,4121.339607
34.02428,11,4122.597067
40.522686,11,4123.692947
42.022222,11,4124.807685
45.890881,11,4125.873911
38.865614,11,4127.032203
50.571728,11,4128.065658
48.339581,11,4129.1459
57.222802,11,4130.339237
44.628527,11,4131.622927
47.501428,11,4132.905991
46.076164,11,4134.123093
43.916763,11,4135.401164
43.322348,11,4136.58463
39.979747,11,4137.862844
35.897519,11,4139.211581
38.783059,11,4140.396052
39.063861,11,4141.742126
49.419222,11,4143.0609
50.109855,11,4144.379569
60.934097,11,4145.717319
36.297861,11,4146.871632
44.545858,11,4147.947886
43.327587,11,4149.012721
44.21187,11,4150.200915
49.101391,11,4151.461121
53.235363,11,4152.767421
43.556833,11,4154.056655
20.80815,11,4155.285674
67.505449,11,4156.550232
43.715313,11,4157.836396
51.316682,11,4159.185009
44.492772,11,4160.484018
44.299066,11,4161.831285
71.95101,11,4163.075331
40.751043,11,4164.322305
43.304408,11,4165.628603
144.921319,11,4166.639224
43.188122,11,4167.869989
131.297281,11,4169.029471
38.670033,11,4170.24106
45.231635,11,4171.488555
51.581856,11,4172.723503
42.301013,11,4173.933037
44.821277,11,4175.174321
39.263445,11,4176.413497
20.644618,11,4177.695317
36.853035,11,4179.01396
151.485906,11,4180.335914
44.233653,11,4181.610286
43.797853,11,4182.813632
42.669025,11,4183.800199
45.558406,11,4184.895666
44.138194,11,4185.972952
37.971407,11,4187.059043
41.845959,11,4188.105255
41.871538,11,4189.204158
52.302237,11,4190.432673
42.049987,11,4191.679562
39.125121,11,4192.904571
15.542661,11,4194.121193
44.145533,11,4195.490705
43.869447,11,4196.783911
26.531001,11,4198.074273
55.355138,11,4199.300021
45.327857,11,4200.557919
76.651935,11,4201.910244
51.185803,11,4203.122351
40.18044,11,4204.235018
42.490347,11,4205.520364
346.920818,11,4206.75405
42.282074,11,4208.013377
41.976629,11,4209.074036
21.180099,11,4210.267618
47.424811,11,4211.582721
159.703159,11,4212.88696
50.678166,11,4214.225897
28.370723,11,4215.410835
41.559562,11,4216.639739
42.722448,11,4217.867421
358.538064,11,4219.14893
26.17001,11,4220.431642
37.379429,11,4221.570524
39.539216,11,4222.648103
45.986534,11,4223.979041
41.376242,11,4225.130884
41.902067,11,4226.311255
47.596784,11,4227.455809
48.328923,11,4228.713963
48.275809,11,4230.027937
24.528863,11,4231.282292
44.196196,11,4232.460577
51.575245,11,4233.756244
53.692689,11,4235.035638
154.650762,11,4236.322506
40.250047,11,4237.58098
46.247207,11,4238.84105
47.739217,11,4240.085077
10.821844,11,4241.238015
47.286893,11,4242.381145
13.647161,11,4243.556787
43.662836,11,4244.765764
23.61885,11,4245.930813
46.410792,11,4247.049689
145.933598,11,4248.170073
49.060484,11,4249.275805
44.487764,11,4250.38886
155.197806,11,4251.642117
143.664098,11,4253.025527
236.26805,11,4254.336243
42.456776,11,4255.562181
43.484177,11,4256.806162
46.049556,11,4257.927157
21.020789,11,4259.109745
57.619462,11,4260.34764
43.568274,11,4261.524867
45.502196,11,4262.833635
54.060625,11,4263.996758
41.682981,11,4265.254398
38.039025,11,4266.457277
17.347217,11,4267.490461
45.678726,11,4268.441822
47.534961,11,4269.708456
47.742205,11,4270.83577
76.283888,11,4272.023644
42.72556,11,4273.312135
40.315753,11,4274.496427
36.941491,11,4275.780862
57.628988,11,4277.072711
42.211193,11,4278.148276
49.773708,11,4279.304396
45.220666,11,4280.628979
41.637671,11,4281.807003
36.470667,11,4283.084872
71.338918,11,4284.097564
34.957141,11,4285.287273
42.283779,11,4286.473895
20.531251,11,4287.751669
23.70339,11,4288.878095
40.405987,11,4290.167503
43.644933,11,4291.490281
44.31315,11,4292.824874
43.71183,11,4294.169439
19.646401,11,4295.461536
43.48803,11,4296.832993
44.14686,11,4298.163709
32.624576,11,4299.460142
51.67585,11,4300.76184
50.605139,11,4302.148481
41.287629,11,4303.369293
47.409725,11,4304.523159
53.00437,11,4305.608182
45.637635,11,4306.729492
146.658698,11,4308.020859
36.48492,11,4309.442703
45.54136,11,4310.658908
44.451903,11,4311.931446
41.647508,11,4313.158901
66.071379,11,4314.462594
52.780332,11,4315.750548
43.459136,11,4316.924427
56.916757,11,4318.14314
44.391145,11,4319.450834
38.978596,11,4320.690803
52.132539,11,4321.977949
38.096208,11,4323.181588
42.064506,11,4324.449388
156.893251,11,4325.721896
50.783542,11,4326.935772
40.84923,11,4328.203502
44.464825,11,4329.270006
50.652774,11,4330.385868
45.861361,11,4331.675387
23.851728,11,4332.958163
45.178295,11,4334.263672
40.958007,11,4335.496852
44.413811,11,4336.812847
44.562663,11,4338.050941
50.581396,11,4339.396123
43.281862,11,4340.68377
36.224739,11,4341.977539
45.806123,11,4343.171585
33.41545,11,4344.273264
145.490539,11,4345.359005
44.823281,11,4346.434847
57.319409,11,4347.566849
42.68116,11,4348.603017
37.257637,11,4349.74951
44.456934,11,4350.885938
46.541478,11,4352.106717
34.465224,11,4353.343165
40.869812,11,4354.639067
142.106147,11,4355.887333
47.411066,11,4357.152867
43.806622,11,4358.333654
40.748583,11,4359.594612
37.864202,11,4360.912194
48.032142,11,4362.149601
44.771998,11,4363.401469
53.345444,11,4364.643355
172.824449,11,4365.883728
40.574701,11,4367.007967
22.99313,11,4368.169681
41.650102,11,4369.368397
45.970849,11,4370.620549
38.814837,11,4371.859392
77.736887,11,4373.154432
49.688243,11,4374.450523
43.923384,11,4375.770551
26.62451,11,4377.029333
32.081701,11,4378.307972
61.088303,11,4379.626998
50.014429,11,4380.93462
31.210324,11,4382.201642
42.375338,11,4383.465022
49.193515,11,4384.693938
54.04623,11,4385.985602
49.123754,11,4387.179971
42.653769,11,4388.250297
41.667415,11,4389.333788
49.033831,11,4390.476559
36.349327,11,4391.773692
45.110669,11,4393.019557
44.381138,11,4394.215348
45.829278,11,4395.588363
41.622427,11,4396.794488
41.108797,11,4398.029684
44.918924,11,4399.172948
144.377798,11,4400.463608
46.075853,11,4401.676649
39.467718,11,4402.902358
42.011136,11,4404.228993
40.596605,11,4405.463574
144.073973,11,4406.522533
45.144134,11,4407.63752
42.750429,11,4408.722307
69.088816,11,4409.775939
48.813484,11,4410.969153
27.39017,11,4412.200127
14.344719,11,4413.381376
49.891393,11,4414.656508
116.605187,11,4415.767322
27.221919,11,4416.988878
145.669975,11,4418.261752
21.96499,11,4419.544816
17.224953,11,4420.812765
49.836071,11,4422.078869
36.250347,11,4423.270523
28.76016,11,4424.510241
26.109311,11,4425.733608
64.642652,11,4426.977231
65.824126,11,4428.031821
42.502204,11,4429.07267
45.967256,11,4430.276496
52.603176,11,4431.392678
43.772258,11,4432.642619
37.736329,11,4433.984813
64.154561,11,4435.267612
162.063966,11,4436.562665
49.356223,11,4437.796924
51.663271,11,4439.079138
47.753582,11,4440.321098
43.662955,11,4441.579278
49.279851,11,4442.915485
14.478988,11,4444.127556
40.087856,11,4445.159564
43.504083,11,4446.462456
106.210538,11,4447.79869
47.295249,11,4448.92083
38.828177,11,4449.891965
68.569765,11,4451.118871
47.564517,11,4452.562114
47.30658,11,4453.885686
55.381913,11,4455.13896
41.256408,11,4456.429432
41.979707,11,4457.724119
60.306198,11,4458.972691
40.17503,11,4460.192247
45.932306,11,4461.5014
55.79065,11,4462.721873
45.164662,11,4463.936925
49.586841,11,4465.010638
369.797518,11,4466.274236
146.057268,11,4467.550463
32.828211,11,4468.675357
41.457539,11,4469.811807
39.854412,11,4470.960027
53.639392,11,4472.150583
50.762525,11,4473.404236
52.558386,11,4474.548837
47.874808,11,4475.769641
44.618505,11,4477.017654
33.282745,11,4478.306304
40.730216,11,4479.548036
41.766507,11,4480.966083
22.184301,11,4482.129491
50.592984,11,4483.218558
49.111251,11,4484.564916
37.738954,11,4485.738672
50.39716,11,4486.953077
51.379835,11,4488.135684
20.016651,11,4489.373943
43.73049,11,4490.66871
25.421669,11,4491.948397
65.102213,11,4493.254388
56.120101,11,4494.581103
47.073718,11,4495.898624
59.621183,11,4497.21335
142.910148,11,4498.537882
59.898875,11,4499.870025
50.600387,11,4501.210213
69.879473,11,4502.546811
50.203194,11,4503.830294
52.090011,11,4505.139208
156.405708,11,4506.38044
45.093643,11,4507.673675
16.578906,11,4508.86368
44.189911,11,4510.112513
44.907339,11,4511.368995
106.286276,11,4512.629259
32.941633,11,4513.924163
51.449246,11,4515.225389
56.864575,11,4516.520741
32.877761,11,4517.78968
49.269126,11,4519.071289
42.261794,11,4520.349356
152.543117,11,4521.606545
71.056846,11,4522.832064
44.183152,11,4523.991587
47.128787,11,4525.179587
40.418005,11,4526.419396
34.808776,11,4527.579187
40.926952,11,4528.667242
57.82925,11,4529.994034
47.010699,11,4531.318788
54.970504,11,4532.572367
84.321857,11,4533.873063
40.347027,11,4535.207723
42.624126,11,4536.488072
48.683876,11,4537.748811
170.433096,11,4539.187128
45.962344,11,4540.427531
49.218794,11,4541.661458
38.916989,11,4542.924893
46.18041,11,4544.203743
145.276806,11,4545.31901
42.969313,11,4546.54708
137.052651,11,4547.795595
29.490069,11,4548.871208
47.906196,11,4550.079781
44.084237,11,4551.399161
144.050647,11,4552.713784
162.831407,11,4553.980268
27.652904,11,4555.205117
141.099548,11,4556.433632
53.08842,11,4557.609955
58.66092,11,4558.827414
27.165463,11,4560.028283
43.779182,11,4561.285321
47.766072,11,4562.497839
140.219802,11,4563.735767
52.695027,11,4564.946139
138.513955,11,4566.198565
44.806193,11,4567.286149
51.610131,11,4568.500793
41.400976,11,4569.495852
32.637632,11,4570.518053
42.753356,11,4571.678483
41.555998,11,4572.932823
53.387961,11,4574.23633
50.541616,11,4575.510951
47.355981,11,4576.831424
44.283264,11,4578.146036
42.615848,11,4579.33027
144.50457,11,4580.532097
43.427732,11,4581.74508
49.838793,11,4582.941545
55.09844,11,4584.225705
43.145321,11,4585.372076
48.776599,11,4586.528593
145.632101,11,4587.564674
58.24401,11,4588.774446
148.766883,11,4589.938465
44.110349,11,4591.170094
58.890115,11,4592.354534
18.895668,11,4593.597729
20.906398,11,4594.792548
120.032451,11,4596.201194
28.06295,11,4597.365361
40.414402,11,4598.544101
54.976719,11,4599.795984
37.121378,11,4601.012392
44.03707,11,4602.195032
42.71099,11,4603.456855
48.849993,11,4604.813954
56.850907,11,4606.132563
30.645371,11,4607.296401
39.296084,11,4608.526993
37.408445,11,4609.689783
44.246591,11,4610.972756
58.67413,11,4612.229559
31.11571,11,4613.453703
46.295554,11,4614.704892
37.75033,11,4615.938765
47.140638,11,4617.210205
42.457826,11,4618.559441
262.498279,11,4619.942693
23.845614,11,4621.205324
240.074151,11,4622.509911
38.356594,11,4623.816607
48.166961,11,4625.206909
50.81396,11,4626.522556
42.794631,11,4627.753326
53.918334,11,4628.996287
58.042044,11,4630.084748
58.697249,11,4631.284445
26.887724,11,4632.546173
128.076662,11,4633.874789
35.106779,11,4635.158542
43.606704,11,4636.465833
49.689353,11,4637.74633
150.127846,11,4639.012501
32.627676,11,4640.222771
38.707659,11,4641.448673
143.16291,11,4642.734777
49.556843,11,4644.018718
152.592593,11,4645.251187
45.017723,11,4646.569734
142.201512,11,4647.767946
44.580056,11,4648.869285
49.554748,11,4649.956541
44.854695,11,4651.278562
44.335314,11,4652.606536
36.44828,11,4653.909277
44.73812,11,4655.351604
41.028487,11,4656.686257
46.270714,11,4658.004043
141.458175,11,4659.287124
27.825711,11,4660.470619
347.845675,11,4661.666924
42.060781,11,4662.864105
42.165342,11,4664.066898
45.840914,11,4665.287519
31.899528,11,4666.509382
42.445912,11,4667.655402
122.446742,11,4668.77258
49.342347,11,4669.810526
55.947526,11,4670.894979
48.745355,11,4672.213096
37.13275,11,4673.525255
125.218986,11,4674.807005
47.04975,11,4676.145659
98.697535,11,4677.487395
18.494582,11,4678.74152
50.686195,11,4680.053079
47.469137,11,4681.490782
47.959692,11,4682.824014
54.849618,11,4684.258298
145.254467,11,4685.555494
66.634742,11,4686.771461
43.424565,11,4687.97799
51.220555,11,4689.057596
46.182179,11,4690.105018
141.90519,11,4691.203378
48.239382,11,4692.502239
49.461782,11,4693.8352
43.301941,11,4695.131217
31.950893,11,4696.402298
47.619987,11,4697.67826
43.528122,11,4698.953547
48.819912,11,4700.286859
51.040031,11,4701.590327
46.856355,11,4702.920875
47.820758,11,4704.221972
62.721939,11,4705.541727
43.653377,11,4706.830188
46.524985,11,4708.114341
80.296999,11,4709.452393
43.284078,11,4710.555485
23.322117,11,4711.485733
46.762774,11,4712.847601
154.444314,11,4713.961367
42.120364,11,4715.17698
49.163314,11,4716.43282
120.186198,11,4717.687769
43.944573,11,4718.956407
40.102738,11,4720.27088
42.805958,11,4721.553082
61.913801,11,4722.782596
34.399071,11,4723.977371
49.80958,11,4725.222355
44.938143,11,4726.473787
44.584035,11,4727.676956
137.596046,11,4728.747535
18.993786,11,4729.792826
41.360119,11,4730.893828
52.414788,11,4732.066896
46.599488,11,4733.281766
43.878771,11,4734.604478
49.321403,11,4735.887644
55.204612,11,4737.16588
247.074668,11,4738.423971
26.924657,11,4739.706491
247.074676,11,4741.149457
17.461153,11,4742.401249
243.25865,11,4743.67364
49.037888,11,4744.992315
46.389596,11,4746.323205
48.975553,11,4747.558821
46.297283,11,4748.815018
35.99657,11,4750.122401
41.488571,11,4751.261442
59.396225,11,4752.478592
35.200205,11,4753.786302
47.213471,11,4755.064342
10.53149,11,4756.291457
42.967885,11,4757.626214
42.768813,11,4758.829449
48.757275,11,4760.140407
49.450147,11,4761.425619
35.213931,11,4762.732289
17.2763,11,4763.99542
38.529037,11,4765.208208
46.532828,11,4766.488052
53.816754,11,4767.755507
143.04206,11,4768.903093
45.309151,11,4769.991601
43.283249,11,4771.251667
145.382312,11,4772.514498
34.127642,11,4773.780034
41.887417,11,4775.103892
49.885186,11,4776.431384
37.508801,11,4777.697905
44.379163,11,4779.009628
29.548067,11,4780.289506
17.118631,11,4781.49732
60.291201,11,4782.751203
45.311543,11,4783.941807
24.351332,11,4784.99656
26.274399,11,4786.167768
47.236898,11,4787.46384
54.250494,11,4788.731869
39.367319,11,4789.909166
44.59144,11,4791.024205
46.833831,11,4792.244602
42.989776,11,4793.535691
44.005596,11,4794.825448
47.93061,11,4796.082803
14.833843,11,4797.334136
75.632637,11,4798.562006
41.782971,11,4800.011653
28.454282,11,4801.342742
39.38983,11,4802.595068
52.692508,11,4803.921308
32.359808,11,4805.144914
47.733585,11,4806.432324
56.791254,11,4807.661805
43.242352,11,4808.886044
33.53453,11,4810.132404
54.623675,11,4811.349754
57.662351,11,4812.666737
45.955756,11,4813.973025
47.325694,11,4815.349335
47.481895,11,4816.682138
42.824528,11,4818.009063
45.106621,11,4819.345365
111.304964,11,4820.627296
40.184745,11,4821.947155
39.266612,11,4823.262193
68.280042,11,4824.627815
45.216591,11,4825.775155
51.1132,11,4827.051687
14.369528,11,4828.345143
37.044515,11,4829.673862
41.513037,11,4830.64674
42.77458,11,4831.775543
44.977277,11,4833.114396
47.6539,11,4834.414411
45.514955,11,4835.725957
37.747963,11,4837.007537
70.620436,11,4838.263928
34.226502,11,4839.582063
42.965221,11,4840.844361
30.693381,11,4842.117106
42.056769,11,4843.390053
42.769568,11,4844.722033
20.809537,11,4845.992977
19.03383,11,4847.18728
46.360066,11,4848.308491
36.104411,11,4849.443615
46.438223,11,4850.548616
51.367648,11,4851.682177
55.584369,11,4853.003419
38.373395,11,4854.307501
18.772319,11,4855.602826
43.858704,11,4856.900165
45.917546,11,4858.342038
51.842312,11,4859.677223
56.411239,11,4861.008649
31.207349,11,4862.34613
46.979615,11,4863.66512
45.583429,11,4864.976429
43.000812,11,4866.301443
73.141913,11,4867.547502
40.464166,11,4868.724571
48.918427,11,4869.898268
31.776794,11,4871.177712
21.905668,11,4872.429166
16.512874,11,4873.684365
43.209054,11,4875.002722
21.238742,11,4876.32804
39.160036,11,4877.641742
47.732783,11,4878.95826
46.52631,11,4880.269375
70.416733,11,4881.578202
45.810095,11,4882.881749
35.422001,11,4884.043027
51.974593,11,4885.247808
166.041396,11,4886.518192
54.638641,11,4887.774012
21.684027,11,4889.159051
54.045449,11,4890.154498
40.083473,11,4891.265128
50.674178,11,4892.552763
42.567444,11,4893.793607
49.275551,11,4895.087396
35.383828,11,4896.281332
41.1301,11,4897.520933
142.170712,11,4898.699548
20.285585,11,4899.675829
41.398564,11,4900.923875
143.416425,11,4902.191567
64.969165,11,4903.474593
44.639826,11,4904.638471
41.953953,11,4905.746778
49.249107,11,4906.896236
137.854607,11,4908.143398
147.527294,11,4909.380882
42.545079,11,4910.53809
65.964719,11,4911.635566
49.195359,11,4912.8024
95.787931,11,4914.090749
45.182215,11,4915.316751
26.141096,11,4916.706686
71.54819,11,4917.966385
45.985964,11,4919.212072
42.873561,11,4920.443158
71.665263,11,4921.769239
40.527273,11,4923.077726
27.745744,11,4924.360186
47.796352,11,4925.610971
44.690862,11,4926.734219
52.253181,11,4927.802985
44.91195,11,4928.903501
20.668009,11,4929.960966
44.261357,11,4931.081836
49.30762,11,4932.300966
146.552058,11,4933.540154
44.529254,11,4934.73212
29.790314,11,4935.940699
43.022224,11,4937.289251
20.097874,11,4938.575496
45.943992,11,4939.786932
140.106291,11,4941.002247
47.4265,11,4942.256218
26.545528,11,4943.504861
48.512851,11,4944.924171
20.448629,11,4946.030794
47.444241,11,4947.16938
32.960361,11,4948.204703
21.959643,11,4949.251045
43.428398,11,4950.397403
95.696697,11,4951.508807
240.951184,11,4952.691746
42.640506,11,4953.950132
42.676553,11,4955.202801
11.55482,11,4956.348106
45.905689,11,4957.697572
32.971912,11,4958.923419
45.187168,11,4960.171535
46.533797,11,4961.437403
30.315965,11,4962.620822
41.234451,11,4963.816101
146.766608,11,4964.851938
23.985014,11,4965.854347
51.469344,11,4967.000473
38.598527,11,4968.317123
41.395609,11,4969.471905
46.656738,11,4970.605584
48.731505,11,4971.834022
50.091695,11,4973.228221
51.50804,11,4974.496341
20.156851,11,4975.741834
42.433051,11,4977.048864
58.334131,11,4978.366366
15.220749,11,4979.633883
47.601565,11,4980.867614
57.424247,11,4982.078387
24.612405,11,4983.243012
58.972953,11,4984.54185
53.5236,11,4985.723176
41.688692,11,4986.958028
41.572576,11,4988.191199
45.167504,11,4989.457113
143.066719,11,4990.597243
45.823118,11,4991.680057
31.165372,11,4992.932603
31.114019,11,4994.12962
50.13153,11,4995.435125
64.281355,11,4996.727405
41.731199,11,4997.963432
30.894681,11,4999.232017
56.907837,11,5000.501258
48.421793,11,5001.956953
51.111895,11,5003.253168
49.785735,11,5004.606481
47.11956,11,5005.85504
53.283425,11,5007.075356
49.756259,11,5008.213681
44.722768,11,5009.344263
17.924895,11,5010.418571
20.975397,11,5011.491832
36.572463,11,5012.682156
165.387322,11,5013.890088
38.462655,11,5015.182301
38.518779,11,5016.460042
50.999492,11,5017.758473
18.524337,11,5018.950408
35.552342,11,5020.220775
43.138442,11,5021.509288
61.628394,11,5022.825887
46.126458,11,5024.097403
39.768529,11,5025.365163
45.342231,11,5026.453114
43.622725,11,5027.549884
38.869795,11,5028.55596
46.690179,11,5029.896694
19.046049,11,5031.041677
138.913503,11,5032.300076
68.726417,11,5033.560502
59.390937,11,5034.752563
33.137893,11,5036.012682
43.691365,11,5037.269954
55.714344,11,5038.565377
34.082024,11,5039.852589
54.559745,11,5041.11248
93.499876,11,5042.364557
51.631805,11,5043.614736
15.364119,11,5044.744707
102.839004,11,5045.948431
52.522023,11,5047.194154
26.478708,11,5048.436433
59.509672,11,5049.560484
33.101157,11,5050.668155
48.8323,11,5051.938281
130.253355,11,5053.117244
43.953719,11,5054.332463
55.798679,11,5055.636407
18.459939,11,5056.933953
148.028773,11,5058.374459
55.407154,11,5059.667662
32.137564,11,5060.923228
49.510086,11,5062.216234
58.934793,11,5063.532237
239.236365,11,5064.814465
45.735886,11,5066.148816
55.6992,11,5067.461883
47.996073,11,5068.755711
40.988584,11,5069.936262
38.590354,11,5070.975975
41.363037,11,5072.117968
69.21499,11,5073.439939
53.816488,11,5074.748848
46.201033,11,5076.068443
52.698929,11,5077.392725
42.142542,11,5078.700598
54.487391,11,5080.032157
40.102443,11,5081.353852
43.709124,11,5082.670809
50.788975,11,5083.994471
48.258057,11,5085.315998
60.796436,11,5086.642906
150.050908,11,5087.931358
51.308744,11,5089.306197
50.78455,11,5090.316248
26.703291,11,5091.35848
62.712346,11,5092.487884
37.621583,11,5093.735618
46.610334,11,5095.057092
51.064603,11,5096.366276
39.2257,11,5097.646036
85.06397,11,5098.932676
77.096259,11,5100.251092
51.708675,11,5101.536491
29.927601,11,5102.810321
43.774652,11,5104.053178
46.3295,11,5105.29199
43.997784,11,5106.336373
50.837172,11,5107.498591
51.335661,11,5108.740076
44.200387,11,5110.010358
39.160381,11,5111.226465
44.179341,11,5112.334768
46.745853,11,5113.414978
42.137327,11,5114.772316
54.321765,11,5115.989396
23.477911,11,5117.328556
29.073832,11,5118.541166
43.104647,11,5119.739261
53.301153,11,5120.805039
33.309278,11,5122.00289
48.250985,11,5123.163662
45.207378,11,5124.371993
41.197557,11,5125.55043
46.809405,11,5126.842975
47.34923,11,5128.159842
48.835594,11,5129.41029
43.336916,11,5130.529032
52.72841,11,5131.623253
44.104918,11,5132.703263
53.825024,11,5133.927796
34.584036,11,5135.173038
43.102398,11,5136.428963
44.677713,11,5137.709795
50.108101,11,5138.840781
55.874123,11,5140.088057
40.710326,11,5141.354512
46.698009,11,5142.631764
45.362779,11,5143.786165
43.034066,11,5145.089473
167.321526,11,5146.213097
40.562338,11,5147.430385
49.828106,11,5148.69734
30.929966,11,5149.855325
292.179353,11,5151.011579
44.390499,11,5152.074438
42.869417,11,5153.378753
158.958105,11,5154.655136
39.345531,11,5155.895327
49.167279,11,5157.204459
47.70968,11,5158.377689
19.105265,11,5159.541173
42.758885,11,5160.813781
11.778686,11,5162.046906
47.468796,11,5163.305927
53.196158,11,5164.523284
37.936369,11,5165.765807
58.869674,11,5167.048925
43.014206,11,5168.035557
44.568209,11,5169.172671
35.30731,11,5170.22958
59.03867,11,5171.356948
65.958328,11,5172.531464
